# Average strain over simulation: 0.021652
# Frame	Strain
1639	0.0204129
1640	0.0204259
1641	0.0204394
1642	0.0204529
1643	0.0204659
1644	0.0204789
1645	0.0204924
1646	0.0205059
1647	0.0205194
1648	0.0205329
1649	0.0205464
1650	0.0205594
1651	0.0205729
1652	0.0205863
1653	0.0206004
1654	0.0206139
1655	0.0206273
1656	0.0206408
1657	0.0206548
1658	0.0206683
1659	0.0206818
1660	0.0206958
1661	0.0207093
1662	0.0207232
1663	0.0207376
1664	0.0207513
1665	0.0207656
1666	0.02078
1667	0.0207937
1668	0.0208081
1669	0.0208224
1670	0.0208361
1671	0.0208504
1672	0.0208648
1673	0.0208785
1674	0.0208928
1675	0.0209077
1676	0.020922
1677	0.0209363
1678	0.0209512
1679	0.0209654
1680	0.0209787
1681	0.0209924
1682	0.0210067
1683	0.0210216
1684	0.0210359
1685	0.0210496
1686	0.0210634
1687	0.0210776
1688	0.0210924
1689	0.0211077
1690	0.0211214
1691	0.0211362
1692	0.0211515
1693	0.0211662
1694	0.021181
1695	0.0211958
1696	0.0212106
1697	0.0212253
1698	0.0212406
1699	0.0212554
1700	0.0212702
1701	0.0212849
1702	0.0212997
1703	0.0213144
1704	0.0213286
1705	0.0213434
1706	0.0213581
1707	0.0213729
1708	0.0213876
1709	0.021403
1710	0.0214177
1711	0.0214325
1712	0.0214472
1713	0.0214619
1714	0.0214767
1715	0.0214914
1716	0.0215062
1717	0.0215215
1718	0.0215362
1719	0.0215509
1720	0.0215663
1721	0.021581
1722	0.0215957
1723	0.0216104
1724	0.0216257
1725	0.0216405
1726	0.0216552
1727	0.0216699
1728	0.0216846
1729	0.0216993
1730	0.0217129
1731	0.0217271
1732	0.0217418
1733	0.0217571
1734	0.0217718
1735	0.0217865
1736	0.0218012
1737	0.0218159
1738	0.0218306
1739	0.0218453
1740	0.0218601
1741	0.0218748
1742	0.0218895
1743	0.0219042
1744	0.0219183
1745	0.021933
1746	0.0219477
1747	0.0219624
1748	0.0219771
1749	0.0219918
1750	0.0220064
1751	0.0220217
1752	0.0220364
1753	0.0220511
1754	0.0220663
1755	0.022081
1756	0.0220957
1757	0.0221103
1758	0.0221244
1759	0.0221391
1760	0.0221538
1761	0.0221685
1762	0.0221826
1763	0.0221972
1764	0.0222119
1765	0.0222266
1766	0.0222412
1767	0.0222559
1768	0.0222705
1769	0.0222846
1770	0.0222993
1771	0.0223145
1772	0.0223291
1773	0.0223427
1774	0.0223573
1775	0.0223714
1776	0.0223855
1777	0.0224001
1778	0.0224147
1779	0.0224294
1780	0.022444
1781	0.0224588
1782	0.0224738
1783	0.0224885
1784	0.0225031
1785	0.0225177
1786	0.0225324
1787	0.022547
1788	0.0225622
1789	0.0225768
1790	0.0225914
1791	0.0226054
1792	0.0226195
1793	0.0226335
1794	0.0226425
1795	0.0226571
1796	0.0226712
1797	0.0226858
1798	0.0226998
1799	0.022715
1800	0.022729
1801	0.0227437
1802	0.0227588
1803	0.0227734
1804	0.022788
1805	0.0228026
1806	0.0228166
1807	0.0228306
1808	0.0228452
1809	0.0228603
1810	0.0228743
1811	0.0228889
1812	0.0229041
1813	0.0229186
1814	0.0229332
1815	0.0229478
1816	0.0229612
1817	0.0229752
1818	0.0229898
1819	0.0230043
1820	0.0230183
1821	0.0230329
1822	0.023048
1823	0.0230626
1824	0.0230771
1825	0.0230911
1826	0.0231062
1827	0.0231202
1828	0.0231347
1829	0.0231493
1830	0.0231638
1831	0.0231783
1832	0.0231929
1833	0.0232079
1834	0.0232225
1835	0.023237
1836	0.0232521
1837	0.0232666
1838	0.0232811
1839	0.0232956
1840	0.0233102
1841	0.0233247
1842	0.0233388
1843	0.0233531
1844	0.0233682
1845	0.0233827
1846	0.0233972
1847	0.0234122
1848	0.0234262
1849	0.0234407
1850	0.0234562
1851	0.0234717
1852	0.0234866
1853	0.0235015
1854	0.023517
1855	0.0235331
1856	0.0235486
1857	0.0235641
1858	0.0235796
1859	0.0235945
1860	0.0236094
1861	0.0236243
1862	0.0236398
1863	0.0236547
1864	0.0236701
1865	0.023685
1866	0.0237007
1867	0.0237166
1868	0.023732
1869	0.0237469
1870	0.023763
1871	0.0237784
1872	0.0237939
1873	0.0238094
1874	0.0238254
1875	0.0238409
1876	0.0238557
1877	0.0238712
1878	0.0238866
1879	0.0239015
1880	0.0239169
1881	0.0239323
1882	0.0239478
1883	0.0239638
1884	0.0239792
1885	0.0239947
1886	0.0240106
1887	0.0240261
1888	0.0240409
1889	0.0240564
1890	0.0240712
1891	0.024086
1892	0.024102
1893	0.0241174
1894	0.0241328
1895	0.0241482
1896	0.0241636
1897	0.0241796
1898	0.024195
1899	0.0242104
1900	0.0242258
1901	0.0242412
1902	0.0242566
1903	0.0242714
1904	0.0242862
1905	0.0243021
1906	0.0243175
1907	0.0243329
1908	0.0243483
1909	0.0243636
1910	0.024379
1911	0.0243944
1912	0.0244091
1913	0.0244245
1914	0.0244399
1915	0.0244558
1916	0.0244711
1917	0.0244865
1918	0.0245018
1919	0.0245172
1920	0.0245325
1921	0.0245479
1922	0.0245638
1923	0.0245791
1924	0.0245944
1925	0.0246104
1926	0.0246257
1927	0.024641
1928	0.0246569
1929	0.0246722
1930	0.0246875
1931	0.0247023
1932	0.0247176
1933	0.0247329
1934	0.0247482
1935	0.0247635
1936	0.0247788
1937	0.0247941
1938	0.02481
1939	0.0248252
1940	0.0248405
1941	0.0248564
1942	0.0248711
1943	0.024887
1944	0.0249022
1945	0.0249175
1946	0.0249322
1947	0.0249475
1948	0.0249621
1949	0.0249774
1950	0.0249932
1951	0.0250085
1952	0.0250237
1953	0.025039
1954	0.0250542
1955	0.0250701
1956	0.0250853
1957	0.0251005
1958	0.0251158
1959	0.025131
1960	0.0251468
1961	0.0251615
1962	0.0251767
1963	0.0251925
1964	0.0252077
1965	0.0252229
1966	0.0252381
1967	0.0252534
1968	0.0252686
1969	0.0252844
1970	0.0252996
1971	0.0253151
1972	0.0253305
1973	0.0253459
1974	0.0253613
1975	0.0253767
1976	0.0253921
1977	0.0254075
1978	0.0254228
1979	0.0254382
1980	0.0254542
1981	0.0254696
1982	0.0254844
1983	0.0255003
1984	0.0255157
1985	0.0255311
1986	0.0255465
1987	0.0255618
1988	0.0255767
1989	0.0255908
1990	0.0256049
1991	0.0256203
1992	0.0256356
1993	0.025651
1994	0.0256663
1995	0.0256817
1996	0.025697
1997	0.0257129
1998	0.0257283
1999	0.0257436
2000	0.0257589
2001	0.0257749
2002	0.0257902
2003	0.0258055
2004	0.0258208
2005	0.0258355
2006	0.0258514
2007	0.0258667
2008	0.0258826
2009	0.0258979
2010	0.0259138
2011	0.0259285
2012	0.0259444
2013	0.0259597
2014	0.0259756
2015	0.0259909
2016	0.026002
2017	0.0260173
2018	0.0260326
2019	0.0260485
2020	0.0260637
2021	0.0260796
2022	0.0260954
2023	0.0261107
2024	0.0261265
2025	0.0261418
2026	0.0261576
2027	0.0261729
2028	0.0261887
2029	0.026204
2030	0.0262198
2031	0.0262344
2032	0.0262497
2033	0.0262643
2034	0.0262795
2035	0.0262953
2036	0.02631
2037	0.0263252
2038	0.0263409
2039	0.0263562
2040	0.0263714
2041	0.0263872
2042	0.0264024
2043	0.0264182
2044	0.0264334
2045	0.0264488
2046	0.0264644
2047	0.0264801
2048	0.0264953
2049	0.0265105
2050	0.0265263
2051	0.026542
2052	0.0265572
2053	0.0265724
2054	0.0265875
2055	0.0266027
2056	0.0266184
2057	0.0266336
2058	0.0266493
2059	0.0266645
2060	0.0266796
2061	0.0266942
2062	0.0267099
2063	0.026725
2064	0.0267402
2065	0.0267559
2066	0.026771
2067	0.0267867
2068	0.0268018
2069	0.0268175
2070	0.0268327
2071	0.0268478
2072	0.0268629
2073	0.0268786
2074	0.0268937
2075	0.0269076
2076	0.0269227
2077	0.0269378
2078	0.0269529
2079	0.026968
2080	0.026983
2081	0.0269987
2082	0.0270138
2083	0.0270294
2084	0.0270445
2085	0.0270601
2086	0.0270752
2087	0.0270909
2088	0.0271059
2089	0.0271215
2090	0.0271366
2091	0.0271511
2092	0.0271661
2093	0.0271817
2094	0.0271968
2095	0.0272124
2096	0.0272274
2097	0.027243
2098	0.027258
2099	0.027273
2100	0.0272886
2101	0.0273036
2102	0.0273187
2103	0.0273336
2104	0.027349
2105	0.0273636
2106	0.0273775
2107	0.0273923
2108	0.0274064
2109	0.0274208
2110	0.027435
2111	0.0274486
2112	0.0274619
2113	0.0274756
2114	0.0274886
2115	0.0275019
2116	0.0275145
2117	0.027527
2118	0.0275393
2119	0.0275509
2120	0.0275633
2121	0.0275755
2122	0.0275871
2123	0.027599
2124	0.0276103
2125	0.0276214
2126	0.0276327
2127	0.0276439
2128	0.0276544
2129	0.0276652
2130	0.0276755
2131	0.0276859
2132	0.0276962
2133	0.0277063
2134	0.0277159
2135	0.0277253
2136	0.0277346
2137	0.0277437
2138	0.0277526
2139	0.0277614
2140	0.02777
2141	0.0277788
2142	0.0277871
2143	0.0277952
2144	0.0278035
2145	0.0278113
2146	0.027819
2147	0.0278265
2148	0.0278339
2149	0.0278411
2150	0.0278479
2151	0.0278548
2152	0.0278616
2153	0.0278682
2154	0.0278747
2155	0.027881
2156	0.0278872
2157	0.027893
2158	0.0278985
2159	0.027904
2160	0.0279096
2161	0.0279149
2162	0.02792
2163	0.0279252
2164	0.0279303
2165	0.0279352
2166	0.02794
2167	0.0279446
2168	0.0279491
2169	0.0279534
2170	0.0279576
2171	0.0279617
2172	0.0279658
2173	0.0279696
2174	0.0279732
2175	0.0279767
2176	0.0279801
2177	0.0279835
2178	0.0279865
2179	0.0279894
2180	0.0279923
2181	0.027995
2182	0.0279976
2183	0.0280001
2184	0.0280024
2185	0.0280046
2186	0.0280067
2187	0.0280086
2188	0.0280104
2189	0.0280121
2190	0.0280136
2191	0.028015
2192	0.0280163
2193	0.0280174
2194	0.0280185
2195	0.0280194
2196	0.0280201
2197	0.0280208
2198	0.0280213
2199	0.0280217
2200	0.028022
2201	0.0280221
2202	0.0280222
2203	0.0280221
2204	0.0280219
2205	0.0280216
2206	0.0280212
2207	0.0280206
2208	0.0280199
2209	0.0280192
2210	0.0280182
2211	0.0280172
2212	0.028016
2213	0.0280148
2214	0.0280133
2215	0.0280118
2216	0.0280103
2217	0.0280085
2218	0.0280067
2219	0.0280047
2220	0.0280027
2221	0.0280008
2222	0.027999
2223	0.0279972
2224	0.0279952
2225	0.0279931
2226	0.0279909
2227	0.0279886
2228	0.0279861
2229	0.0279835
2230	0.027981
2231	0.0279782
2232	0.0279754
2233	0.0279724
2234	0.0279693
2235	0.0279661
2236	0.0279631
2237	0.0279613
2238	0.0279579
2239	0.0279544
2240	0.0279507
2241	0.0279471
2242	0.0279433
2243	0.0279394
2244	0.0279352
2245	0.0279311
2246	0.0279269
2247	0.0279226
2248	0.0279183
2249	0.027914
2250	0.0279094
2251	0.0279047
2252	0.0279001
2253	0.0278953
2254	0.0278903
2255	0.027885
2256	0.0278799
2257	0.0278746
2258	0.0278692
2259	0.0278638
2260	0.0278583
2261	0.0278526
2262	0.0278471
2263	0.0278411
2264	0.0278352
2265	0.0278292
2266	0.0278231
2267	0.0278167
2268	0.0278104
2269	0.0278043
2270	0.0277976
2271	0.027791
2272	0.0277844
2273	0.0277777
2274	0.0277709
2275	0.027764
2276	0.027757
2277	0.02775
2278	0.0277428
2279	0.0277353
2280	0.027728
2281	0.0277206
2282	0.0277128
2283	0.0277052
2284	0.0276975
2285	0.0276898
2286	0.0276816
2287	0.0276737
2288	0.0276657
2289	0.0276573
2290	0.0276491
2291	0.0276415
2292	0.0276332
2293	0.0276248
2294	0.0276163
2295	0.0276074
2296	0.0275988
2297	0.02759
2298	0.0275812
2299	0.0275724
2300	0.0275631
2301	0.0275543
2302	0.0275449
2303	0.0275357
2304	0.0275264
2305	0.027517
2306	0.0275076
2307	0.0274977
2308	0.0274882
2309	0.0274785
2310	0.0274684
2311	0.0274586
2312	0.0274487
2313	0.0274387
2314	0.0274287
2315	0.0274186
2316	0.0274084
2317	0.0273977
2318	0.0273878
2319	0.027377
2320	0.0273669
2321	0.0273568
2322	0.0273462
2323	0.0273355
2324	0.0273248
2325	0.0273144
2326	0.0273035
2327	0.0272925
2328	0.0272815
2329	0.0272704
2330	0.0272592
2331	0.027248
2332	0.0272367
2333	0.0272253
2334	0.0272143
2335	0.0272032
2336	0.0271917
2337	0.02718
2338	0.0271683
2339	0.0271566
2340	0.0271452
2341	0.0271337
2342	0.0271218
2343	0.0271097
2344	0.0270977
2345	0.0270855
2346	0.0270733
2347	0.027062
2348	0.0270517
2349	0.0270413
2350	0.0270308
2351	0.0270203
2352	0.0270101
2353	0.0269995
2354	0.0269888
2355	0.0269781
2356	0.0269673
2357	0.0269569
2358	0.026946
2359	0.026935
2360	0.026924
2361	0.0269133
2362	0.0269022
2363	0.026891
2364	0.0268797
2365	0.0268684
2366	0.0268571
2367	0.0268461
2368	0.0268351
2369	0.0268236
2370	0.026812
2371	0.0268004
2372	0.0267891
2373	0.0267779
2374	0.0267661
2375	0.0267542
2376	0.0267428
2377	0.0267309
2378	0.0267198
2379	0.0267082
2380	0.0266966
2381	0.0266844
2382	0.0266722
2383	0.02666
2384	0.0266477
2385	0.0266358
2386	0.0266234
2387	0.026611
2388	0.0265985
2389	0.0265864
2390	0.0265738
2391	0.0265612
2392	0.0265485
2393	0.0265357
2394	0.0265229
2395	0.0265101
2396	0.0264972
2397	0.0264843
2398	0.0264718
2399	0.0264587
2400	0.0264456
2401	0.0264325
2402	0.0264198
2403	0.0264066
2404	0.0263933
2405	0.02638
2406	0.0263667
2407	0.0263532
2408	0.0263398
2409	0.0263263
2410	0.0263144
2411	0.0263029
2412	0.0262914
2413	0.0262803
2414	0.0262691
2415	0.0262575
2416	0.0262453
2417	0.0262336
2418	0.0262218
2419	0.0262105
2420	0.026199
2421	0.0261876
2422	0.0261761
2423	0.0261651
2424	0.026153
2425	0.026141
2426	0.0261289
2427	0.0261172
2428	0.026105
2429	0.0260928
2430	0.0260805
2431	0.0260687
2432	0.0260563
2433	0.0260439
2434	0.0260315
2435	0.026019
2436	0.026007
2437	0.0259945
2438	0.0259819
2439	0.0259697
2440	0.0259571
2441	0.0259444
2442	0.0259326
2443	0.0259198
2444	0.025907
2445	0.0258942
2446	0.0258808
2447	0.0258679
2448	0.0258549
2449	0.0258419
2450	0.0258288
2451	0.0258158
2452	0.0258026
2453	0.025789
2454	0.0257758
2455	0.0257631
2456	0.0257493
2457	0.025736
2458	0.0257226
2459	0.0257123
2460	0.0256995
2461	0.025686
2462	0.0256725
2463	0.025659
2464	0.0256455
2465	0.0256319
2466	0.0256188
2467	0.0256061
2468	0.0255938
2469	0.0255816
2470	0.0255693
2471	0.0255565
2472	0.0255442
2473	0.0255318
2474	0.0255193
2475	0.0255064
2476	0.0254939
2477	0.0254813
2478	0.0254688
2479	0.0254557
2480	0.0254435
2481	0.0254308
2482	0.0254181
2483	0.0254054
2484	0.0253931
2485	0.0253798
2486	0.0253669
2487	0.025354
2488	0.0253414
2489	0.0253282
2490	0.0253155
2491	0.0253027
2492	0.0252899
2493	0.0252771
2494	0.0252637
2495	0.0252514
2496	0.0252379
2497	0.025225
2498	0.025212
2499	0.025199
2500	0.0251854
2501	0.0251723
2502	0.0251592
2503	0.025146
2504	0.0251329
2505	0.0251191
2506	0.0251064
2507	0.0250926
2508	0.0250793
2509	0.0250665
2510	0.0250536
2511	0.0250407
2512	0.0250273
2513	0.0250138
2514	0.0250003
2515	0.0249868
2516	0.0249738
2517	0.0249602
2518	0.0249465
2519	0.0249329
2520	0.0249192
2521	0.024905
2522	0.0248913
2523	0.0248775
2524	0.0248637
2525	0.0248499
2526	0.0248384
2527	0.0248273
2528	0.0248165
2529	0.0248056
2530	0.0247944
2531	0.0247835
2532	0.0247726
2533	0.0247612
2534	0.0247502
2535	0.0247392
2536	0.0247282
2537	0.0247167
2538	0.0247056
2539	0.0246941
2540	0.0246829
2541	0.0246717
2542	0.0246605
2543	0.0246493
2544	0.024638
2545	0.0246271
2546	0.0246153
2547	0.024604
2548	0.0245926
2549	0.0245812
2550	0.0245697
2551	0.0245592
2552	0.0245497
2553	0.0245402
2554	0.0245306
2555	0.0245203
2556	0.0245103
2557	0.0245006
2558	0.0244905
2559	0.0244805
2560	0.02447
2561	0.0244602
2562	0.02445
2563	0.0244394
2564	0.0244296
2565	0.0244189
2566	0.0244086
2567	0.0243983
2568	0.024388
2569	0.024378
2570	0.0243676
2571	0.0243572
2572	0.0243467
2573	0.0243362
2574	0.0243257
2575	0.0243152
2576	0.0243046
2577	0.024294
2578	0.0242834
2579	0.0242723
2580	0.0242616
2581	0.0242509
2582	0.0242398
2583	0.024229
2584	0.0242186
2585	0.0242085
2586	0.0241983
2587	0.0241881
2588	0.0241779
2589	0.0241677
2590	0.024157
2591	0.0241467
2592	0.0241364
2593	0.0241261
2594	0.0241153
2595	0.0241053
2596	0.0240953
2597	0.0240852
2598	0.0240748
2599	0.0240643
2600	0.0240537
2601	0.0240432
2602	0.0240326
2603	0.0240216
2604	0.0240109
2605	0.0240003
2606	0.0239896
2607	0.0239793
2608	0.0239681
2609	0.0239574
2610	0.0239466
2611	0.0239358
2612	0.0239249
2613	0.0239141
2614	0.0239033
2615	0.0238949
2616	0.0238882
2617	0.0238811
2618	0.023874
2619	0.0238666
2620	0.0238595
2621	0.0238523
2622	0.0238452
2623	0.0238379
2624	0.0238307
2625	0.0238234
2626	0.0238161
2627	0.0238091
2628	0.0238017
2629	0.0237943
2630	0.0237869
2631	0.0237795
2632	0.023772
2633	0.0237645
2634	0.023757
2635	0.0237492
2636	0.0237416
2637	0.0237337
2638	0.0237264
2639	0.023719
2640	0.0237116
2641	0.0237036
2642	0.0236959
2643	0.0236881
2644	0.0236803
2645	0.0236725
2646	0.0236647
2647	0.0236568
2648	0.0236489
2649	0.023641
2650	0.023633
2651	0.0236251
2652	0.0236168
2653	0.0236087
2654	0.0236007
2655	0.0235926
2656	0.0235845
2657	0.0235764
2658	0.0235682
2659	0.0235604
2660	0.0235521
2661	0.0235439
2662	0.0235357
2663	0.023527
2664	0.0235187
2665	0.0235104
2666	0.023502
2667	0.0234937
2668	0.0234852
2669	0.0234767
2670	0.023468
2671	0.0234595
2672	0.023451
2673	0.0234425
2674	0.0234336
2675	0.023425
2676	0.0234164
2677	0.0234077
2678	0.023399
2679	0.0233907
2680	0.023382
2681	0.0233732
2682	0.0233682
2683	0.0233604
2684	0.0233519
2685	0.0233438
2686	0.0233381
2687	0.0233329
2688	0.0233273
2689	0.0233218
2690	0.0233162
2691	0.0233106
2692	0.023305
2693	0.0232993
2694	0.0232937
2695	0.0232877
2696	0.0232822
2697	0.0232764
2698	0.0232706
2699	0.0232648
2700	0.0232588
2701	0.0232531
2702	0.0232472
2703	0.0232413
2704	0.0232353
2705	0.0232293
2706	0.0232233
2707	0.0232173
2708	0.0232112
2709	0.0232051
2710	0.0231988
2711	0.0231926
2712	0.0231865
2713	0.0231803
2714	0.0231743
2715	0.023168
2716	0.023162
2717	0.0231555
2718	0.0231494
2719	0.023143
2720	0.0231366
2721	0.0231302
2722	0.0231238
2723	0.0231171
2724	0.0231106
2725	0.0231041
2726	0.0230975
2727	0.0230915
2728	0.0230849
2729	0.0230783
2730	0.0230716
2731	0.0230646
2732	0.023058
2733	0.0230513
2734	0.0230445
2735	0.0230375
2736	0.0230309
2737	0.0230239
2738	0.023017
2739	0.0230099
2740	0.0230029
2741	0.022996
2742	0.0229887
2743	0.0229821
2744	0.0229751
2745	0.022968
2746	0.0229607
2747	0.0229536
2748	0.0229465
2749	0.0229394
2750	0.0229322
2751	0.022925
2752	0.0229178
2753	0.0229106
2754	0.0229034
2755	0.0228976
2756	0.0228917
2757	0.0228858
2758	0.0228799
2759	0.0228739
2760	0.0228683
2761	0.0228645
2762	0.0228607
2763	0.0228568
2764	0.0228531
2765	0.0228492
2766	0.0228453
2767	0.0228412
2768	0.0228373
2769	0.0228335
2770	0.0228296
2771	0.0228256
2772	0.0228215
2773	0.0228175
2774	0.0228134
2775	0.0228093
2776	0.022805
2777	0.0228008
2778	0.0227967
2779	0.0227925
2780	0.0227881
2781	0.0227838
2782	0.0227796
2783	0.0227753
2784	0.0227712
2785	0.0227668
2786	0.0227623
2787	0.0227579
2788	0.0227535
2789	0.0227491
2790	0.0227447
2791	0.0227402
2792	0.0227358
2793	0.0227314
2794	0.0227286
2795	0.0227257
2796	0.0227228
2797	0.0227199
2798	0.022717
2799	0.022714
2800	0.0227111
2801	0.0227081
2802	0.0227051
2803	0.022702
2804	0.022699
2805	0.0226958
2806	0.0226927
2807	0.0226896
2808	0.0226864
2809	0.0226833
2810	0.02268
2811	0.0226768
2812	0.0226736
2813	0.0226705
2814	0.0226672
2815	0.022664
2816	0.0226608
2817	0.0226575
2818	0.0226542
2819	0.0226507
2820	0.0226473
2821	0.0226439
2822	0.0226405
2823	0.0226371
2824	0.0226336
2825	0.02263
2826	0.0226266
2827	0.022623
2828	0.0226195
2829	0.022616
2830	0.0226123
2831	0.0226087
2832	0.0226051
2833	0.0226015
2834	0.0225978
2835	0.022594
2836	0.0225904
2837	0.0225867
2838	0.0225829
2839	0.0225791
2840	0.0225753
2841	0.0225717
2842	0.0225677
2843	0.0225639
2844	0.0225599
2845	0.0225561
2846	0.0225522
2847	0.0225483
2848	0.0225444
2849	0.0225405
2850	0.0225367
2851	0.0225326
2852	0.0225298
2853	0.0225272
2854	0.0225246
2855	0.022522
2856	0.0225193
2857	0.0225168
2858	0.0225142
2859	0.0225114
2860	0.0225087
2861	0.0225059
2862	0.0225032
2863	0.0225005
2864	0.0224975
2865	0.0224947
2866	0.0224918
2867	0.0224889
2868	0.022486
2869	0.0224831
2870	0.0224802
2871	0.0224773
2872	0.0224744
2873	0.0224713
2874	0.0224683
2875	0.0224655
2876	0.0224626
2877	0.0224596
2878	0.0224566
2879	0.0224535
2880	0.0224504
2881	0.0224473
2882	0.0224442
2883	0.0224411
2884	0.0224379
2885	0.0224348
2886	0.0224315
2887	0.0224286
2888	0.0224252
2889	0.0224221
2890	0.0224188
2891	0.0224156
2892	0.0224125
2893	0.0224092
2894	0.0224059
2895	0.0224025
2896	0.0223992
2897	0.0223969
2898	0.0223957
2899	0.0223946
2900	0.0223935
2901	0.0223923
2902	0.022391
2903	0.0223898
2904	0.0223885
2905	0.0223873
2906	0.0223863
2907	0.022385
2908	0.0223837
2909	0.0223823
2910	0.0223809
2911	0.0223796
2912	0.0223782
2913	0.0223767
2914	0.0223754
2915	0.022374
2916	0.0223725
2917	0.022371
2918	0.0223695
2919	0.022368
2920	0.0223665
2921	0.0223649
2922	0.0223634
2923	0.0223619
2924	0.0223602
2925	0.0223587
2926	0.022357
2927	0.0223554
2928	0.0223537
2929	0.0223521
2930	0.0223504
2931	0.0223487
2932	0.0223469
2933	0.0223452
2934	0.0223435
2935	0.0223417
2936	0.0223399
2937	0.0223382
2938	0.0223364
2939	0.0223345
2940	0.0223326
2941	0.0223308
2942	0.0223289
2943	0.0223271
2944	0.0223252
2945	0.0223233
2946	0.0223214
2947	0.0223194
2948	0.0223175
2949	0.0223155
2950	0.0223134
2951	0.0223114
2952	0.0223095
2953	0.0223075
2954	0.0223056
2955	0.0223035
2956	0.0223015
2957	0.0222993
2958	0.0222972
2959	0.0222951
2960	0.0222929
2961	0.0222909
2962	0.0222887
2963	0.0222876
2964	0.0222875
2965	0.0222874
2966	0.0222873
2967	0.0222873
2968	0.0222889
2969	0.0222906
2970	0.0222923
2971	0.0222939
2972	0.0222956
2973	0.0222972
2974	0.0222988
2975	0.0223004
2976	0.022302
2977	0.0223036
2978	0.0223052
2979	0.0223067
2980	0.0223082
2981	0.0223098
2982	0.0223113
2983	0.0223128
2984	0.0223162
2985	0.0223197
2986	0.0223233
2987	0.0223266
2988	0.02233
2989	0.0223335
2990	0.0223371
2991	0.0223405
2992	0.022344
2993	0.0223474
2994	0.0223508
2995	0.0223542
2996	0.0223576
2997	0.022361
2998	0.0223644
2999	0.0223679
3000	0.0223712
3001	0.0223745
3002	0.0223778
3003	0.0223811
3004	0.0223842
3005	0.0223876
3006	0.0223908
3007	0.0223943
3008	0.022399
3009	0.0224038
3010	0.0224085
3011	0.0224132
3012	0.0224181
3013	0.0224228
3014	0.0224273
3015	0.0224321
3016	0.0224368
3017	0.0224414
3018	0.0224462
3019	0.0224509
3020	0.0224555
3021	0.0224603
3022	0.0224662
3023	0.0224719
3024	0.0224775
3025	0.0224832
3026	0.0224888
3027	0.0224944
3028	0.0225001
3029	0.0225059
3030	0.0225112
3031	0.0225166
3032	0.0225222
3033	0.0225277
3034	0.0225333
3035	0.0225388
3036	0.0225443
3037	0.0225501
3038	0.0225556
3039	0.0225611
3040	0.0225665
3041	0.0225722
3042	0.0225777
3043	0.0225831
3044	0.0225885
3045	0.022594
3046	0.0225994
3047	0.022605
3048	0.0226102
3049	0.0226157
3050	0.0226211
3051	0.0226263
3052	0.0226318
3053	0.0226371
3054	0.0226425
3055	0.0226478
3056	0.0226531
3057	0.0226584
3058	0.0226636
3059	0.0226687
3060	0.0226738
3061	0.022679
3062	0.0226842
3063	0.0226895
3064	0.0226949
3065	0.0227001
3066	0.0227053
3067	0.0227104
3068	0.0227156
3069	0.0227226
3070	0.0227296
3071	0.0227363
3072	0.0227435
3073	0.0227502
3074	0.0227566
3075	0.0227632
3076	0.0227701
3077	0.0227768
3078	0.0227837
3079	0.0227906
3080	0.0227974
3081	0.0228043
3082	0.0228114
3083	0.022818
3084	0.0228248
3085	0.0228316
3086	0.0228384
3087	0.0228455
3088	0.0228523
3089	0.022859
3090	0.0228655
3091	0.022872
3092	0.0228788
3093	0.0228855
3094	0.0228925
3095	0.0228989
3096	0.0229056
3097	0.0229125
3098	0.0229188
3099	0.0229254
3100	0.0229321
3101	0.022939
3102	0.0229456
3103	0.0229523
3104	0.0229591
3105	0.0229657
3106	0.0229723
3107	0.0229789
3108	0.0229855
3109	0.022992
3110	0.0229986
3111	0.0230051
3112	0.0230117
3113	0.0230184
3114	0.0230247
3115	0.023031
3116	0.0230375
3117	0.0230437
3118	0.0230499
3119	0.0230568
3120	0.0230649
3121	0.0230731
3122	0.0230824
3123	0.0230924
3124	0.0231021
3125	0.0231118
3126	0.0231181
3127	0.0231277
3128	0.0231374
3129	0.0231466
3130	0.0231562
3131	0.0231658
3132	0.0231754
3133	0.0231854
3134	0.023195
3135	0.0232046
3136	0.0232141
3137	0.0232237
3138	0.0232332
3139	0.0232431
3140	0.0232526
3141	0.0232622
3142	0.0232717
3143	0.0232812
3144	0.0232906
3145	0.0233004
3146	0.02331
3147	0.0233194
3148	0.0233289
3149	0.0233383
3150	0.0233477
3151	0.0233572
3152	0.023367
3153	0.0233764
3154	0.0233858
3155	0.0233951
3156	0.0234045
3157	0.0234152
3158	0.0234263
3159	0.0234375
3160	0.0234486
3161	0.0234597
3162	0.0234708
3163	0.0234815
3164	0.0234925
3165	0.0235037
3166	0.023515
3167	0.0235262
3168	0.0235373
3169	0.0235484
3170	0.0235594
3171	0.0235709
3172	0.0235819
3173	0.0235929
3174	0.0236039
3175	0.0236145
3176	0.0236255
3177	0.0236365
3178	0.0236479
3179	0.0236585
3180	0.0236698
3181	0.0236808
3182	0.0236917
3183	0.0237031
3184	0.0237136
3185	0.0237246
3186	0.0237351
3187	0.0237479
3188	0.02376
3189	0.0237726
3190	0.0237852
3191	0.0237972
3192	0.0238099
3193	0.0238229
3194	0.0238355
3195	0.023848
3196	0.0238606
3197	0.0238731
3198	0.0238856
3199	0.0238982
3200	0.0239107
3201	0.0239232
3202	0.0239357
3203	0.0239482
3204	0.0239602
3205	0.0239722
3206	0.0239846
3207	0.0239971
3208	0.0240095
3209	0.024022
